accession	country	location	description	scientific_name	bio_material	culture_collection	specimen_voucher	sample_accession	study_accession	collected_by	collection_date	tax_id	identified_by	nums	colls	verbatimRecordedByID	recordedByLastName	recordedBy.x	recordedByID	numbers	gbifbc	taxon	taxonLabel	gbifID	scientificName	countryCode	recordedBy	eventDate	institutionCode	basisOfRecord
HG315416	Madagascar		Ixora mangabensis genomic DNA containing 5' ETS, specimen voucher BR<BEL>:Tosh 128	Ixora mangabensis			BR<BEL>:Tosh 128					1346208		128		T063	Tosh	Tosh J.	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/36af7683-9fc1-4020-baee-8bcfab4052d5	128	BR6202004651002	http://www.wikidata.org/entity/Q15466283	Ixora mangabensis	1840900957	Ixora mangabensis Aug.DC.		Tosh J.		BR	PRESERVED_SPECIMEN
HG315418	Madagascar		Ixora mangabensis genomic DNA containing 5' ETS, specimen voucher BR<BEL>:De Block 2040	Ixora mangabensis			BR<BEL>:De Block 2040					1346208		2040		PDB	De Block	De Block P.	https://orcid.org/0000-0001-7210-7868	2040	BR6202001364004	http://www.wikidata.org/entity/Q15466283	Ixora mangabensis	1840897924	Ixora mangabensis Aug.DC.	MG	De Block P.	2006-02-13T00:00:00	BR	PRESERVED_SPECIMEN
HG315421	Madagascar		Ixora microphylla genomic DNA containing 5' ETS, specimen voucher BR<BEL>:De Block 985	Ixora microphylla			BR<BEL>:De Block 985					1346210		985		PDB	De Block	De Block P.	https://orcid.org/0000-0001-7210-7868	985	BR6102012225038	http://www.wikidata.org/entity/Q15466052	Ixora microphylla	1840896103	Ixora microphylla Drake	MG	De Block P.	1999-05-24T00:00:00	BR	PRESERVED_SPECIMEN
HG315421	Madagascar		Ixora microphylla genomic DNA containing 5' ETS, specimen voucher BR<BEL>:De Block 985	Ixora microphylla			BR<BEL>:De Block 985					1346210		985		PDB	De Block	De Block P.	https://orcid.org/0000-0001-7210-7868	985	BR6202001351004	http://www.wikidata.org/entity/Q15466052	Ixora microphylla	1840897951	Ixora microphylla Drake	MG	De Block P.	1999-05-24T00:00:00	BR	PRESERVED_SPECIMEN
HG315426	Kenya		Ixora narcissodora genomic DNA containing 5' ETS, specimen voucher BR<BEL>:De Block 418	Ixora narcissodora			BR<BEL>:De Block 418					296968		418		PDB	De Block	De Block P.	https://orcid.org/0000-0001-7210-7868	418	BR6102012034067	http://www.wikidata.org/entity/Q15467258	Ixora narcissodora	1840896046	Ixora narcissodora K.Schum.	KE	De Block P.	1998-06-04T00:00:00	BR	PRESERVED_SPECIMEN
HG315426	Kenya		Ixora narcissodora genomic DNA containing 5' ETS, specimen voucher BR<BEL>:De Block 418	Ixora narcissodora			BR<BEL>:De Block 418					296968		418		PDB	De Block	De Block P.	https://orcid.org/0000-0001-7210-7868	418	BR0000008221421	http://www.wikidata.org/entity/Q15467258	Ixora narcissodora	1839486899	Ixora narcissodora K.Schum.	KE	De Block P.	1998-06-04T00:00:00	BR	PRESERVED_SPECIMEN
HG315426	Kenya		Ixora narcissodora genomic DNA containing 5' ETS, specimen voucher BR<BEL>:De Block 418	Ixora narcissodora			BR<BEL>:De Block 418					296968		418		PDB	De Block	De Block P.	https://orcid.org/0000-0001-7210-7868	418	BR6202001406001	http://www.wikidata.org/entity/Q15467258	Ixora narcissodora	1840898023	Ixora narcissodora K.Schum.	KE	De Block P.	1998-06-04T00:00:00	BR	PRESERVED_SPECIMEN
HG315427	Cameroon		Ixora nematopoda genomic DNA containing 5' ETS, specimen voucher BR<BEL>:Dessein 1449	Ixora nematopoda			BR<BEL>:Dessein 1449					591750		1449		D173	Dessein	Dessein S.	https://orcid.org/0000-0002-3179-4005	1449	BR6202001241008	http://www.wikidata.org/entity/Q15467601	Ixora nematopoda	1840897854	Ixora nematopoda K.Schum.	CM	Dessein S.	2007-03-09T00:00:00	BR	PRESERVED_SPECIMEN
HG315431	Madagascar		Ixora platythyrsa genomic DNA containing 5' ETS, specimen voucher BR<BEL>:De Block 773	Ixora platythyrsa			BR<BEL>:De Block 773					591757		773		PDB	De Block	De Block P.	https://orcid.org/0000-0001-7210-7868	773	BR6202001426009	http://www.wikidata.org/entity/Q15466795	Ixora platythyrsa	1840898048	Ixora platythyrsa Baker	MG	De Block P.	1999-02-09T00:00:00	BR	PRESERVED_SPECIMEN
HG315431	Madagascar		Ixora platythyrsa genomic DNA containing 5' ETS, specimen voucher BR<BEL>:De Block 773	Ixora platythyrsa			BR<BEL>:De Block 773					591757		773		PDB	De Block	De Block P.	https://orcid.org/0000-0001-7210-7868	773	BR0000008219817	http://www.wikidata.org/entity/Q15466795	Ixora platythyrsa	1839486752	Ixora platythyrsa Baker	MG	De Block P.	1999-02-09T00:00:00	BR	PRESERVED_SPECIMEN
HG315431	Madagascar		Ixora platythyrsa genomic DNA containing 5' ETS, specimen voucher BR<BEL>:De Block 773	Ixora platythyrsa			BR<BEL>:De Block 773					591757		773		PDB	De Block	De Block P.	https://orcid.org/0000-0001-7210-7868	773	BR6102012007764	http://www.wikidata.org/entity/Q15466795	Ixora platythyrsa	1840896096	Ixora platythyrsa Baker	MG	De Block P.	1999-02-09T00:00:00	BR	PRESERVED_SPECIMEN
HG315432	Cameroon		Ixora praetermissa genomic DNA containing 5' ETS, specimen voucher BR<BEL>:Dessein 1519	Ixora praetermissa			BR<BEL>:Dessein 1519					1346213		1519		D173	Dessein	Dessein S.	https://orcid.org/0000-0002-3179-4005	1519	BR0000006750169	http://www.wikidata.org/entity/Q15467365	Ixora praetermissa	1839463686	Ixora praetermissa P.De Block	CM	Dessein S.	2007-03-11T00:00:00	BR	PRESERVED_SPECIMEN
HG315432	Cameroon		Ixora praetermissa genomic DNA containing 5' ETS, specimen voucher BR<BEL>:Dessein 1519	Ixora praetermissa			BR<BEL>:Dessein 1519					1346213		1519		D173	Dessein	Dessein S.	https://orcid.org/0000-0002-3179-4005	1519	BR0000009961029	http://www.wikidata.org/entity/Q15467365	Ixora praetermissa	1839571787	Ixora praetermissa P.De Block	CM	Dessein S.	2007-03-11T00:00:00	BR	PRESERVED_SPECIMEN
HG315432	Cameroon		Ixora praetermissa genomic DNA containing 5' ETS, specimen voucher BR<BEL>:Dessein 1519	Ixora praetermissa			BR<BEL>:Dessein 1519					1346213		1519		D173	Dessein	Dessein S.	https://orcid.org/0000-0002-3179-4005	1519	BR6202001234000	http://www.wikidata.org/entity/Q15467365	Ixora praetermissa	1840897852	Ixora praetermissa P.De Block	CM	Dessein S.	2007-03-11T00:00:00	BR	PRESERVED_SPECIMEN
HG315434	Madagascar		Ixora rakotonasoloi genomic DNA containing 5' ETS, specimen voucher BR<BEL>:Tosh 316	Ixora rakotonasoloi			BR<BEL>:Tosh 316					1346214		316		T063	Tosh	Tosh J.	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/36af7683-9fc1-4020-baee-8bcfab4052d5	316	BR6202004527000	http://www.wikidata.org/entity/Q15467311	Ixora rakotonasoloi	1840900895	Ixora rakotonasoloi De Block		Tosh J.		BR	PRESERVED_SPECIMEN
HG315438	Madagascar		Ixora siphonantha genomic DNA containing 5' ETS, specimen voucher BR<BEL>:Tosh 389	Ixora siphonantha			BR<BEL>:Tosh 389					591762		389		T063	Tosh	Tosh J.	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/36af7683-9fc1-4020-baee-8bcfab4052d5	389	BR6202004695006	http://www.wikidata.org/entity/Q15466941	Ixora siphonantha	1840901016	Ixora siphonantha Oliv.		Tosh J.		BR	PRESERVED_SPECIMEN
HG315438	Madagascar		Ixora siphonantha genomic DNA containing 5' ETS, specimen voucher BR<BEL>:Tosh 389	Ixora siphonantha			BR<BEL>:Tosh 389					591762		389		T063	Tosh	Tosh J.	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/36af7683-9fc1-4020-baee-8bcfab4052d5	389	BR6202004549002	http://www.wikidata.org/entity/Q15466941	Ixora siphonantha	1840900779	Ixora siphonantha Oliv.		Tosh J.		BR	PRESERVED_SPECIMEN
HG315438	Madagascar		Ixora siphonantha genomic DNA containing 5' ETS, specimen voucher BR<BEL>:Tosh 389	Ixora siphonantha			BR<BEL>:Tosh 389					591762		389		T063	Tosh	Tosh J.	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/36af7683-9fc1-4020-baee-8bcfab4052d5	389	BR6202004536002	http://www.wikidata.org/entity/Q15466941	Ixora siphonantha	1840900822	Ixora siphonantha Oliv.		Tosh J.		BR	PRESERVED_SPECIMEN
HG315449	Cameroon		Ixora batesii genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, specimen voucher BR<BEL>:Dessein 1455	Ixora batesii			BR<BEL>:Dessein 1455					1346199		1455		D173	Dessein	Dessein S.	https://orcid.org/0000-0002-3179-4005	1455	BR0000025069549	http://www.wikidata.org/entity/Q15464861	Ixora batesii	1840512465	Ixora batesii Wernham	CM	Dessein S.	2007-03-10T00:00:00	BR	PRESERVED_SPECIMEN
HG315449	Cameroon		Ixora batesii genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, specimen voucher BR<BEL>:Dessein 1455	Ixora batesii			BR<BEL>:Dessein 1455					1346199		1455		D173	Dessein	Dessein S.	https://orcid.org/0000-0002-3179-4005	1455	BR0000009807006	http://www.wikidata.org/entity/Q15464861	Ixora batesii	1839564399	Ixora batesii Wernham	CM	Dessein S.	2007-03-10T00:00:00	BR	PRESERVED_SPECIMEN
HG315449	Cameroon		Ixora batesii genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, specimen voucher BR<BEL>:Dessein 1455	Ixora batesii			BR<BEL>:Dessein 1455					1346199		1455		D173	Dessein	Dessein S.	https://orcid.org/0000-0002-3179-4005	1455	BR0000025069600	http://www.wikidata.org/entity/Q15464861	Ixora batesii	1840512491	Ixora batesii Wernham	CM	Dessein S.	2007-03-10T00:00:00	BR	PRESERVED_SPECIMEN
HG315449	Cameroon		Ixora batesii genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, specimen voucher BR<BEL>:Dessein 1455	Ixora batesii			BR<BEL>:Dessein 1455					1346199		1455		D173	Dessein	Dessein S.	https://orcid.org/0000-0002-3179-4005	1455	BR6202001212008	http://www.wikidata.org/entity/Q15464861	Ixora batesii	1840897781	Ixora batesii Wernham	CM	Dessein S.	2007-03-10T00:00:00	BR	PRESERVED_SPECIMEN
HG315457	Madagascar		Ixora crassipes genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, specimen voucher BR<BEL>:Groeninckx 80	Ixora crassipes			BR<BEL>:Groeninckx 80					1346202		80		GRNIN	Groeninckx	Groeninckx I.	https://viaf.org/viaf/155150565705406251100/	80	BR6202002727006	http://www.wikidata.org/entity/Q15465954	Ixora crassipes	1840899154	Ixora crassipes Boivin ex De Block	MG	Groeninckx I.	2007-01-13T00:00:00	BR	PRESERVED_SPECIMEN
HG315459	Madagascar		Ixora cremixora genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, specimen voucher BR<BEL>:De Block 987	Ixora cremixora			BR<BEL>:De Block 987					591730		987		PDB	De Block	De Block P.	https://orcid.org/0000-0001-7210-7868	987	BR6202001342002	http://www.wikidata.org/entity/Q15464581	Ixora cremixora	1840897891	Ixora cremixora Drake	MG	De Block P.	1999-05-25T00:00:00	BR	PRESERVED_SPECIMEN
HG315459	Madagascar		Ixora cremixora genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, specimen voucher BR<BEL>:De Block 987	Ixora cremixora			BR<BEL>:De Block 987					591730		987		PDB	De Block	De Block P.	https://orcid.org/0000-0001-7210-7868	987	BR0000008219862	http://www.wikidata.org/entity/Q15464581	Ixora cremixora	1839486750	Ixora cremixora Drake	MG	De Block P.		BR	PRESERVED_SPECIMEN
HG315462	Madagascar		Ixora emirnensis genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, specimen voucher BR<BEL>:De Block 1786	Ixora emirnensis			BR<BEL>:De Block 1786					591735		1786		PDB	De Block	De Block P.	https://orcid.org/0000-0001-7210-7868	1786	BR6202001380004	http://www.wikidata.org/entity/Q15466953	Ixora emirnensis	1840897981	Ixora emirnensis Baker	MG	De Block P.	2006-01-11T00:00:00	BR	PRESERVED_SPECIMEN
HG315463	Madagascar		Ixora emirnensis genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, specimen voucher BR<BEL>:De Block 1788	Ixora emirnensis			BR<BEL>:De Block 1788					591735		1788		PDB	De Block	De Block P.	https://orcid.org/0000-0001-7210-7868	1788	BR6202001373006	http://www.wikidata.org/entity/Q15466953	Ixora emirnensis	1840897958	Ixora emirnensis Baker	MG	De Block P.	2006-01-11T00:00:00	BR	PRESERVED_SPECIMEN
HG315467	Madagascar		Ixora foliicalyx genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, specimen voucher BR<BEL>:Tosh 352	Ixora foliicalyx			BR<BEL>:Tosh 352					1346204		352		T063	Tosh	Tosh J.	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/36af7683-9fc1-4020-baee-8bcfab4052d5	352	BR6202004546001	http://www.wikidata.org/entity/Q15464919	Ixora foliicalyx	1840900884	Ixora foliicalyx M.Guédès		Tosh J.		BR	PRESERVED_SPECIMEN
HG315468	Madagascar		Ixora foliicalyx genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, specimen voucher BR<BEL>:De Block 696	Ixora foliicalyx			BR<BEL>:De Block 696					1346204		696		PDB	De Block	De Block P.	https://orcid.org/0000-0001-7210-7868	696	BR6102016005391	http://www.wikidata.org/entity/Q15464919	Ixora foliicalyx	1840896497	Ixora foliicalyx M.Guédès	MG	De Block P.	1999-01-23T00:00:00	BR	PRESERVED_SPECIMEN
HG315475	Cameroon		Ixora hippoperifera genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, specimen voucher BR<BEL>:Dessein 1669	Ixora hippoperifera			BR<BEL>:Dessein 1669					1317852		1669		D173	Dessein	Dessein S.	https://orcid.org/0000-0002-3179-4005	1669	BR0000009961128	http://www.wikidata.org/entity/Q15465300	Ixora hippoperifera	1839571777	Ixora hippoperifera Bremek.	CM	Dessein S.	2007-03-18T00:00:00	BR	PRESERVED_SPECIMEN
HG315475	Cameroon		Ixora hippoperifera genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, specimen voucher BR<BEL>:Dessein 1669	Ixora hippoperifera			BR<BEL>:Dessein 1669					1317852		1669		D173	Dessein	Dessein S.	https://orcid.org/0000-0002-3179-4005	1669	BR6202001242005	http://www.wikidata.org/entity/Q15465300	Ixora hippoperifera	1840897903	Ixora hippoperifera Bremek.	CM	Dessein S.	2007-03-18T00:00:00	BR	PRESERVED_SPECIMEN
HG315480	Cameroon		Ixora macilenta genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, specimen voucher BR<BEL>:Dessein 1404	Ixora macilenta			BR<BEL>:Dessein 1404					1346207		1404		D173	Dessein	Dessein S.	https://orcid.org/0000-0002-3179-4005	1404	BR6202001240001	http://www.wikidata.org/entity/Q15469291	Ixora macilenta	1840897819	Ixora macilenta P.De Block	CM	Dessein S.	2007-03-07T00:00:00	BR	PRESERVED_SPECIMEN
HG315480	Cameroon		Ixora macilenta genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, specimen voucher BR<BEL>:Dessein 1404	Ixora macilenta			BR<BEL>:Dessein 1404					1346207		1404		D173	Dessein	Dessein S.	https://orcid.org/0000-0002-3179-4005	1404	BR0000009961104	http://www.wikidata.org/entity/Q15469291	Ixora macilenta	1839571805	Ixora macilenta P.De Block	CM	Dessein S.	2007-03-07T00:00:00	BR	PRESERVED_SPECIMEN
HG315481	Madagascar		Ixora mangabensis genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, specimen voucher BR<BEL>:Tosh 128	Ixora mangabensis			BR<BEL>:Tosh 128					1346208		128		T063	Tosh	Tosh J.	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/36af7683-9fc1-4020-baee-8bcfab4052d5	128	BR6202004651002	http://www.wikidata.org/entity/Q15466283	Ixora mangabensis	1840900957	Ixora mangabensis Aug.DC.		Tosh J.		BR	PRESERVED_SPECIMEN
HG315483	Madagascar		Ixora mangabensis genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, specimen voucher BR<BEL>:De Block 2040	Ixora mangabensis			BR<BEL>:De Block 2040					1346208		2040		PDB	De Block	De Block P.	https://orcid.org/0000-0001-7210-7868	2040	BR6202001364004	http://www.wikidata.org/entity/Q15466283	Ixora mangabensis	1840897924	Ixora mangabensis Aug.DC.	MG	De Block P.	2006-02-13T00:00:00	BR	PRESERVED_SPECIMEN
HG315488	Kenya		Ixora narcissodora genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, specimen voucher BR<BEL>:De Block 418	Ixora narcissodora			BR<BEL>:De Block 418					296968		418		PDB	De Block	De Block P.	https://orcid.org/0000-0001-7210-7868	418	BR6102012034067	http://www.wikidata.org/entity/Q15467258	Ixora narcissodora	1840896046	Ixora narcissodora K.Schum.	KE	De Block P.	1998-06-04T00:00:00	BR	PRESERVED_SPECIMEN
HG315488	Kenya		Ixora narcissodora genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, specimen voucher BR<BEL>:De Block 418	Ixora narcissodora			BR<BEL>:De Block 418					296968		418		PDB	De Block	De Block P.	https://orcid.org/0000-0001-7210-7868	418	BR0000008221421	http://www.wikidata.org/entity/Q15467258	Ixora narcissodora	1839486899	Ixora narcissodora K.Schum.	KE	De Block P.	1998-06-04T00:00:00	BR	PRESERVED_SPECIMEN
HG315488	Kenya		Ixora narcissodora genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, specimen voucher BR<BEL>:De Block 418	Ixora narcissodora			BR<BEL>:De Block 418					296968		418		PDB	De Block	De Block P.	https://orcid.org/0000-0001-7210-7868	418	BR6202001406001	http://www.wikidata.org/entity/Q15467258	Ixora narcissodora	1840898023	Ixora narcissodora K.Schum.	KE	De Block P.	1998-06-04T00:00:00	BR	PRESERVED_SPECIMEN
HG315489	Cameroon		Ixora nematopoda genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, specimen voucher BR<BEL>:Dessein 1449	Ixora nematopoda			BR<BEL>:Dessein 1449					591750		1449		D173	Dessein	Dessein S.	https://orcid.org/0000-0002-3179-4005	1449	BR6202001241008	http://www.wikidata.org/entity/Q15467601	Ixora nematopoda	1840897854	Ixora nematopoda K.Schum.	CM	Dessein S.	2007-03-09T00:00:00	BR	PRESERVED_SPECIMEN
HG315493	Madagascar		Ixora platythyrsa genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, specimen voucher BR<BEL>:De Block 773	Ixora platythyrsa			BR<BEL>:De Block 773					591757		773		PDB	De Block	De Block P.	https://orcid.org/0000-0001-7210-7868	773	BR6202001426009	http://www.wikidata.org/entity/Q15466795	Ixora platythyrsa	1840898048	Ixora platythyrsa Baker	MG	De Block P.	1999-02-09T00:00:00	BR	PRESERVED_SPECIMEN
HG315493	Madagascar		Ixora platythyrsa genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, specimen voucher BR<BEL>:De Block 773	Ixora platythyrsa			BR<BEL>:De Block 773					591757		773		PDB	De Block	De Block P.	https://orcid.org/0000-0001-7210-7868	773	BR0000008219817	http://www.wikidata.org/entity/Q15466795	Ixora platythyrsa	1839486752	Ixora platythyrsa Baker	MG	De Block P.	1999-02-09T00:00:00	BR	PRESERVED_SPECIMEN
HG315493	Madagascar		Ixora platythyrsa genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, specimen voucher BR<BEL>:De Block 773	Ixora platythyrsa			BR<BEL>:De Block 773					591757		773		PDB	De Block	De Block P.	https://orcid.org/0000-0001-7210-7868	773	BR6102012007764	http://www.wikidata.org/entity/Q15466795	Ixora platythyrsa	1840896096	Ixora platythyrsa Baker	MG	De Block P.	1999-02-09T00:00:00	BR	PRESERVED_SPECIMEN
HG315494	Cameroon		Ixora praetermissa genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, specimen voucher BR<BEL>:Dessein 1519	Ixora praetermissa			BR<BEL>:Dessein 1519					1346213		1519		D173	Dessein	Dessein S.	https://orcid.org/0000-0002-3179-4005	1519	BR0000006750169	http://www.wikidata.org/entity/Q15467365	Ixora praetermissa	1839463686	Ixora praetermissa P.De Block	CM	Dessein S.	2007-03-11T00:00:00	BR	PRESERVED_SPECIMEN
HG315494	Cameroon		Ixora praetermissa genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, specimen voucher BR<BEL>:Dessein 1519	Ixora praetermissa			BR<BEL>:Dessein 1519					1346213		1519		D173	Dessein	Dessein S.	https://orcid.org/0000-0002-3179-4005	1519	BR0000009961029	http://www.wikidata.org/entity/Q15467365	Ixora praetermissa	1839571787	Ixora praetermissa P.De Block	CM	Dessein S.	2007-03-11T00:00:00	BR	PRESERVED_SPECIMEN
HG315494	Cameroon		Ixora praetermissa genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, specimen voucher BR<BEL>:Dessein 1519	Ixora praetermissa			BR<BEL>:Dessein 1519					1346213		1519		D173	Dessein	Dessein S.	https://orcid.org/0000-0002-3179-4005	1519	BR6202001234000	http://www.wikidata.org/entity/Q15467365	Ixora praetermissa	1840897852	Ixora praetermissa P.De Block	CM	Dessein S.	2007-03-11T00:00:00	BR	PRESERVED_SPECIMEN
HG315496	Madagascar		Ixora rakotonasoloi genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, specimen voucher BR<BEL>:Tosh 316	Ixora rakotonasoloi			BR<BEL>:Tosh 316					1346214		316		T063	Tosh	Tosh J.	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/36af7683-9fc1-4020-baee-8bcfab4052d5	316	BR6202004527000	http://www.wikidata.org/entity/Q15467311	Ixora rakotonasoloi	1840900895	Ixora rakotonasoloi De Block		Tosh J.		BR	PRESERVED_SPECIMEN
HG315499	Madagascar		Ixora siphonantha genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, specimen voucher BR<BEL>:Tosh 389	Ixora siphonantha			BR<BEL>:Tosh 389					591762		389		T063	Tosh	Tosh J.	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/36af7683-9fc1-4020-baee-8bcfab4052d5	389	BR6202004695006	http://www.wikidata.org/entity/Q15466941	Ixora siphonantha	1840901016	Ixora siphonantha Oliv.		Tosh J.		BR	PRESERVED_SPECIMEN
