accession	country	location	description	scientific_name	bio_material	culture_collection	specimen_voucher	sample_accession	study_accession	collected_by	collection_date
MF893058	""	""	Steinera isidiata voucher Ertz 20869 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Steinera isidiata	""	""	Ertz 20869 (BR)	""	""	""	""
MF893059	""	""	Steinera isidiata voucher Ertz 20816 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Steinera isidiata	""	""	Ertz 20816 (BR)	""	""	""	""
MF893060	""	""	Steinera isidiata voucher Ertz 18958 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Steinera isidiata	""	""	Ertz 18958 (BR)	""	""	""	""
MF893061	""	""	Steinera latispora voucher Ertz 20591 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Steinera latispora	""	""	Ertz 20591 (BR)	""	""	""	""
MF893062	""	""	Steinera lebouvieri voucher Ertz 20826 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Steinera lebouvieri	""	""	Ertz 20826 (BR)	""	""	""	""
MF893063	""	""	Steinera lebouvieri voucher Ertz 20996 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Steinera lebouvieri	""	""	Ertz 20996 (BR)	""	""	""	""
MF893064	""	""	Steinera lebouvieri voucher Ertz 20867 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Steinera lebouvieri	""	""	Ertz 20867 (BR)	""	""	""	""
MF893065	""	""	Steinera membranacea voucher Ertz 18806 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Steinera membranacea	""	""	Ertz 18806 (BR)	""	""	""	""
MF893066	""	""	Steinera membranacea voucher Ertz 19126 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Steinera membranacea	""	""	Ertz 19126 (BR)	""	""	""	""
MF893067	""	""	Steinera molybdoplaca voucher Ertz 18972 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Steinera molybdoplaca	""	""	Ertz 18972 (BR)	""	""	""	""
MF893068	""	""	Steinera molybdoplaca voucher Ertz 20567 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Steinera molybdoplaca	""	""	Ertz 20567 (BR)	""	""	""	""
MF893069	""	""	Steinera molybdoplaca voucher Ertz 21001 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Steinera molybdoplaca	""	""	Ertz 21001 (BR)	""	""	""	""
MF893070	""	""	Steinera molybdoplaca voucher Ertz 20836 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Steinera molybdoplaca	""	""	Ertz 20836 (BR)	""	""	""	""
MF893071	""	""	Steinera molybdoplaca voucher Ertz 18924 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Steinera molybdoplaca	""	""	Ertz 18924 (BR)	""	""	""	""
MF893072	""	""	Steinera molybdoplaca voucher Ertz 18651 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Steinera molybdoplaca	""	""	Ertz 18651 (BR)	""	""	""	""
MF893073	""	""	Steinera molybdoplaca voucher Ertz 20862 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Steinera molybdoplaca	""	""	Ertz 20862 (BR)	""	""	""	""
MF893074	""	""	Steinera molybdoplaca voucher Ertz 20821 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Steinera molybdoplaca	""	""	Ertz 20821 (BR)	""	""	""	""
MF893075	""	""	Steinera molybdoplaca voucher Ertz 18868 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Steinera molybdoplaca	""	""	Ertz 18868 (BR)	""	""	""	""
MF893076	""	""	Steinera molybdoplaca voucher Ertz 20995 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Steinera molybdoplaca	""	""	Ertz 20995 (BR)	""	""	""	""
MF893077	""	""	Steinera pannarioides voucher Ertz 18982 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Steinera pannarioides	""	""	Ertz 18982 (BR)	""	""	""	""
MF893078	""	""	Steinera pannarioides voucher Ertz 19096 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Steinera pannarioides	""	""	Ertz 19096 (BR)	""	""	""	""
MF893079	""	""	Steinera pannarioides voucher Ertz 20687 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Steinera pannarioides	""	""	Ertz 20687 (BR)	""	""	""	""
MF893080	""	""	Steinera pannarioides voucher Ertz 20829 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Steinera pannarioides	""	""	Ertz 20829 (BR)	""	""	""	""
MF893083	""	""	Steinera isidiata voucher Ertz 20689 (BR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Steinera isidiata	""	""	Ertz 20689 (BR)	""	""	""	""
MF893084	""	""	Steinera isidiata voucher Ertz 20713 (BR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Steinera isidiata	""	""	Ertz 20713 (BR)	""	""	""	""
MF893085	""	""	Steinera isidiata voucher Ertz 20869 (BR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Steinera isidiata	""	""	Ertz 20869 (BR)	""	""	""	""
MF893086	""	""	Steinera isidiata voucher Ertz 20816 (BR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Steinera isidiata	""	""	Ertz 20816 (BR)	""	""	""	""
MF893087	""	""	Steinera isidiata voucher Ertz 18958 (BR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Steinera isidiata	""	""	Ertz 18958 (BR)	""	""	""	""
MF893088	""	""	Steinera latispora voucher Ertz 20591 (BR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Steinera latispora	""	""	Ertz 20591 (BR)	""	""	""	""
MF893089	""	""	Steinera lebouvieri voucher Ertz 20826 (BR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Steinera lebouvieri	""	""	Ertz 20826 (BR)	""	""	""	""
MF893090	""	""	Steinera lebouvieri voucher Ertz 20996 (BR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Steinera lebouvieri	""	""	Ertz 20996 (BR)	""	""	""	""
MF893091	""	""	Steinera lebouvieri voucher Ertz 20867 (BR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Steinera lebouvieri	""	""	Ertz 20867 (BR)	""	""	""	""
MF893092	""	""	Steinera membranacea voucher Ertz 18806 (BR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Steinera membranacea	""	""	Ertz 18806 (BR)	""	""	""	""
MF893093	""	""	Steinera membranacea voucher Ertz 19126 (BR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Steinera membranacea	""	""	Ertz 19126 (BR)	""	""	""	""
MF893094	""	""	Steinera molybdoplaca voucher Ertz 18972 (BR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Steinera molybdoplaca	""	""	Ertz 18972 (BR)	""	""	""	""
MF893095	""	""	Steinera molybdoplaca voucher Ertz 20567 (BR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Steinera molybdoplaca	""	""	Ertz 20567 (BR)	""	""	""	""
MF893096	""	""	Steinera molybdoplaca voucher Ertz 21001 (BR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Steinera molybdoplaca	""	""	Ertz 21001 (BR)	""	""	""	""
MF893097	""	""	Steinera molybdoplaca voucher Ertz 20836 (BR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Steinera molybdoplaca	""	""	Ertz 20836 (BR)	""	""	""	""
MF893098	""	""	Steinera molybdoplaca voucher Ertz 18924 (BR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Steinera molybdoplaca	""	""	Ertz 18924 (BR)	""	""	""	""
MF893099	""	""	Steinera molybdoplaca voucher Ertz 18651 (BR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Steinera molybdoplaca	""	""	Ertz 18651 (BR)	""	""	""	""
MF893100	""	""	Steinera molybdoplaca voucher Ertz 20862 (BR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Steinera molybdoplaca	""	""	Ertz 20862 (BR)	""	""	""	""
MF893101	""	""	Steinera molybdoplaca voucher Ertz 20821 (BR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Steinera molybdoplaca	""	""	Ertz 20821 (BR)	""	""	""	""
MF893102	""	""	Steinera molybdoplaca voucher Ertz 18868 (BR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Steinera molybdoplaca	""	""	Ertz 18868 (BR)	""	""	""	""
MF893103	""	""	Steinera molybdoplaca voucher Ertz 20995 (BR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Steinera molybdoplaca	""	""	Ertz 20995 (BR)	""	""	""	""
MF893104	""	""	Steinera pannarioides voucher Ertz 18982 (BR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Steinera pannarioides	""	""	Ertz 18982 (BR)	""	""	""	""
MF893105	""	""	Steinera pannarioides voucher Ertz 19096 (BR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Steinera pannarioides	""	""	Ertz 19096 (BR)	""	""	""	""
MF893106	""	""	Steinera pannarioides voucher Ertz 20687 (BR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Steinera pannarioides	""	""	Ertz 20687 (BR)	""	""	""	""
MF893107	""	""	Steinera pannarioides voucher Ertz 20829 (BR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Steinera pannarioides	""	""	Ertz 20829 (BR)	""	""	""	""
MF893110	""	""	Henssenia glaucella voucher Ertz 20673 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Henssenia glaucella	""	""	Ertz 20673 (BR)	""	""	""	""
MF893111	""	""	Henssenia glaucella voucher Ertz 20865 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Henssenia glaucella	""	""	Ertz 20865 (BR)	""	""	""	""
MF893112	""	""	Henssenia glaucella voucher Ertz 21005 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Henssenia glaucella	""	""	Ertz 21005 (BR)	""	""	""	""
MF893113	""	""	Henssenia glaucella voucher Ertz 21000 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Henssenia glaucella	""	""	Ertz 21000 (BR)	""	""	""	""
MF893114	""	""	Henssenia glaucella voucher Ertz 20962 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Henssenia glaucella	""	""	Ertz 20962 (BR)	""	""	""	""
MF893115	""	""	Henssenia subglaucella voucher Ertz 20556 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Henssenia subglaucella	""	""	Ertz 20556 (BR)	""	""	""	""
MF893116	""	""	Henssenia subglaucella voucher Ertz 20866 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Henssenia subglaucella	""	""	Ertz 20866 (BR)	""	""	""	""
MF893117	""	""	Henssenia subglaucella voucher Ertz 20817 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Henssenia subglaucella	""	""	Ertz 20817 (BR)	""	""	""	""
MF893118	""	""	Henssenia werthii voucher Ertz 18930 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Henssenia werthii	""	""	Ertz 18930 (BR)	""	""	""	""
MF893119	""	""	Henssenia werthii voucher Ertz 18977 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Henssenia werthii	""	""	Ertz 18977 (BR)	""	""	""	""
MF893120	""	""	Henssenia werthii voucher Ertz 21027 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Henssenia werthii	""	""	Ertz 21027 (BR)	""	""	""	""
MF893121	""	""	Henssenia werthii voucher Ertz 21009 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Henssenia werthii	""	""	Ertz 21009 (BR)	""	""	""	""
MF893123	""	""	Steinera isidiata voucher Ertz 20689 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Steinera isidiata	""	""	Ertz 20689 (BR)	""	""	""	""
MF893124	""	""	Steinera isidiata voucher Ertz 20713 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Steinera isidiata	""	""	Ertz 20713 (BR)	""	""	""	""
MF893125	""	""	Steinera isidiata voucher Ertz 20869 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Steinera isidiata	""	""	Ertz 20869 (BR)	""	""	""	""
MF893126	""	""	Steinera isidiata voucher Ertz 20816 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Steinera isidiata	""	""	Ertz 20816 (BR)	""	""	""	""
MF893127	""	""	Steinera latispora voucher Ertz 20591 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Steinera latispora	""	""	Ertz 20591 (BR)	""	""	""	""
MF893128	""	""	Steinera lebouvieri voucher Ertz 20826 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Steinera lebouvieri	""	""	Ertz 20826 (BR)	""	""	""	""
MF893129	""	""	Steinera lebouvieri voucher Ertz 20996 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Steinera lebouvieri	""	""	Ertz 20996 (BR)	""	""	""	""
MF893130	""	""	Steinera lebouvieri voucher Ertz 20867 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Steinera lebouvieri	""	""	Ertz 20867 (BR)	""	""	""	""
MF893131	""	""	Steinera membranacea voucher Ertz 18806 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Steinera membranacea	""	""	Ertz 18806 (BR)	""	""	""	""
MF893132	""	""	Steinera membranacea voucher Ertz 19126 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Steinera membranacea	""	""	Ertz 19126 (BR)	""	""	""	""
MF893133	""	""	Steinera molybdoplaca voucher Ertz 18972 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Steinera molybdoplaca	""	""	Ertz 18972 (BR)	""	""	""	""
MF893134	""	""	Steinera molybdoplaca voucher Ertz 20567 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Steinera molybdoplaca	""	""	Ertz 20567 (BR)	""	""	""	""
MF893135	""	""	Steinera molybdoplaca voucher Ertz 21001 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Steinera molybdoplaca	""	""	Ertz 21001 (BR)	""	""	""	""
MF893136	""	""	Steinera molybdoplaca voucher Ertz 20836 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Steinera molybdoplaca	""	""	Ertz 20836 (BR)	""	""	""	""
MF893137	""	""	Steinera molybdoplaca voucher Ertz 18924 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Steinera molybdoplaca	""	""	Ertz 18924 (BR)	""	""	""	""
MF893138	""	""	Steinera molybdoplaca voucher Ertz 18651 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Steinera molybdoplaca	""	""	Ertz 18651 (BR)	""	""	""	""
MF893139	""	""	Steinera molybdoplaca voucher Ertz 20862 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Steinera molybdoplaca	""	""	Ertz 20862 (BR)	""	""	""	""
MF893140	""	""	Steinera molybdoplaca voucher Ertz 20995 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Steinera molybdoplaca	""	""	Ertz 20995 (BR)	""	""	""	""
MF893141	""	""	Steinera pannarioides voucher Ertz 18982 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Steinera pannarioides	""	""	Ertz 18982 (BR)	""	""	""	""
MF893142	""	""	Steinera pannarioides voucher Ertz 19096 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Steinera pannarioides	""	""	Ertz 19096 (BR)	""	""	""	""
MF893143	""	""	Steinera pannarioides voucher Ertz 20687 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Steinera pannarioides	""	""	Ertz 20687 (BR)	""	""	""	""
MF893144	""	""	Steinera pannarioides voucher Ertz 20829 (BR) RNA polymerase II large subunit (RPB1) gene, partial cds.	Steinera pannarioides	""	""	Ertz 20829 (BR)	""	""	""	""
MG207687	""	""	Arthonia thoriana voucher Sanderson 2176 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Arthonia thoriana	""	""	Sanderson 2176 (BR)	""	""	""	""
MG207688	""	""	Inoderma byssaceum voucher Kukwa 13122 & Lubek (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Inoderma byssaceum	""	""	Kukwa 13122 & Lubek (BR)	""	""	""	""
MG207689	""	""	Inoderma sorediatum voucher Kukwa 15630 & Lubek (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Inoderma sorediatum	""	""	Kukwa 15630 & Lubek (BR)	""	""	""	""
MG207690	""	""	Inoderma sorediatum voucher Kukwa 15631 & Lubek (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Inoderma sorediatum	""	""	Kukwa 15631 & Lubek (BR)	""	""	""	""
MG207691	""	""	Inoderma sorediatum voucher Kukwa 17230 & Lubek (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Inoderma sorediatum	""	""	Kukwa 17230 & Lubek (BR)	""	""	""	""
MG207692	""	""	Leprantha cinereopruinosa voucher Kukwa 17127 & Lubek (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Leprantha cinereopruinosa	""	""	Kukwa 17127 & Lubek (BR)	""	""	""	""
MG207695	""	""	Snippocia nivea voucher Ertz 17437 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Snippocia nivea	""	""	Ertz 17437 (BR)	""	""	""	""
MG845003	Belgium	""	Buellia violaceofusca voucher Ertz 16062 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Buellia violaceofusca	""	""	Ertz 16062 (BR)	""	""	""	""
MG845011	Spain:Canary Islands	""	Lecanographa cf. farinosa Ertz 14053 voucher Ertz 14053 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Lecanographa cf. farinosa Ertz 14053	""	""	Ertz 14053 (BR)	""	""	""	""
MG845012	Portugal:Azores	""	Lecanographa cf. farinosa Ertz 16869 voucher Ertz 16869 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Lecanographa cf. farinosa Ertz 16869	""	""	Ertz 16869 (BR)	""	""	""	""
MG845013	Portugal:Azores	""	Lecanographa cf. farinosa Ertz 16891 voucher Ertz 16891 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Lecanographa cf. farinosa Ertz 16891	""	""	Ertz 16891 (BR)	""	""	""	""
MG845014	USA	""	Lecanographa hypothallina voucher Ertz 12448 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Lecanographa hypothallina	""	""	Ertz 12448 (BR)	""	""	""	""
MG845015	Gabon	""	Lecanographa uniseptata voucher Ertz 9859 (BR) small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Lecanographa uniseptata	""	""	Ertz 9859 (BR)	""	""	""	""
MG947382	France:Crozet archipelago	""	Argopsis friesiana voucher Gadea s.n. (BR) small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence.	Argopsis friesiana	""	""	Gadea s.n. (BR)	""	""	""	""
MG993049	South Korea	""	Boreoplaca ultrafrigida isolate acpED443 small subunit ribosomal RNA gene, partial sequence; mitochondrial.	Boreoplaca ultrafrigida	""	""	Yakovchenko 1265 (NIBR)	""	""	Yakovchenko	2014-05-28
MH157173	""	""	Xenostegia lomamiensis voucher Roy Gereau 7425 (BR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Xenostegia lomamiensis	""	""	Roy Gereau 7425 (BR)	""	""	""	""
MH157174	""	""	Xenostegia sapinii voucher Roy Gereau 7425 (BR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Xenostegia sapinii	""	""	Roy Gereau 7425 (BR)	""	""	""	""
