accession	country	location	description	scientific_name	bio_material	culture_collection	specimen_voucher	sample_accession	study_accession	collected_by	collection_date
MG673601	Norway	""	Ctenosciara hyalipennis voucher NIBIO 15BR-08 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial.	Austrosciara hyalipennis	""	""	NIBIO 15BR-08	""	""	""	2015-01-01
MG673602	Norway	""	Botanophila fugax voucher NIBIO 15BR-09 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial.	Botanophila fugax	""	""	NIBIO 15BR-09	""	""	""	2015-01-01
MG673603	Norway	""	Calliopum aeneum voucher NIBIO 15BR-10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial.	Calliopum aeneum	""	""	NIBIO 15BR-10	""	""	""	2015-01-01
MG673604	Norway	""	Coenosia pumila voucher NIBIO 15BR-11 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial.	Coenosia pumila	""	""	NIBIO 15BR-11	""	""	""	2015-01-01
MG673605	Norway	""	Dicranomyia frontalis voucher NIBIO 15BR-12 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial.	Dicranomyia frontalis	""	""	NIBIO 15BR-12	""	""	""	2015-01-01
MG673606	Norway	""	Dolichopus longicornis voucher NIBIO 15BR-13 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial.	Dolichopus longicornis	""	""	NIBIO 15BR-13	""	""	""	2015-01-01
MG673607	Norway	""	Coenosia pumila voucher NIBIO 15BR-14 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial.	Coenosia pumila	""	""	NIBIO 15BR-14	""	""	""	2015-01-01
MG673608	Norway	""	Hebecnema vespertina voucher NIBIO 15BR-15 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial.	Hebecnema vespertina	""	""	NIBIO 15BR-15	""	""	""	2015-01-01
MG673609	Norway	""	Platycheirus clypeatus voucher NIBIO 15BR-16 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial.	Platycheirus clypeatus	""	""	NIBIO 15BR-16	""	""	""	2015-01-01
MG673610	Norway	""	Melanostoma mellinum voucher NIBIO 15BR-17 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial.	Melanostoma mellinum	""	""	NIBIO 15BR-17	""	""	""	2015-01-01
MG673611	Norway	""	Ctenosciara hyalipennis voucher NIBIO 15BR-18 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial.	Austrosciara hyalipennis	""	""	NIBIO 15BR-18	""	""	""	2015-01-01
MG673612	Norway	""	Macrosteles laevis voucher NIBIO 15BR-19 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial.	Macrosteles laevis	""	""	NIBIO 15BR-19	""	""	""	2015-01-01
MG673613	Norway	""	Medina luctuosa voucher NIBIO 15BR-20 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial.	Medina luctuosa	""	""	NIBIO 15BR-20	""	""	""	2015-01-01
MG673614	Norway	""	Coenosia rufipalpis voucher NIBIO 15BR-21 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial.	Coenosia rufipalpis	""	""	NIBIO 15BR-21	""	""	""	2015-01-01
MG673615	Norway	""	Ctenosciara hyalipennis voucher NIBIO 15BR-22 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial.	Austrosciara hyalipennis	""	""	NIBIO 15BR-22	""	""	""	2015-01-01
MG701918	Russia:Amurskaya Province, Zeya	""	Hedwigia kuzenevae isolate OK1590 internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Hedwigia kuzenevae	""	""	Dudov #Br-12-109	""	""	""	""
MG787990	Viet Nam	""	Leptolalax macrops voucher IEBR-A.2017.9 16S ribosomal RNA gene, partial sequence; mitochondrial.	Leptolalax macrops	""	""	IEBR-A.2017.9; DTD507	""	""	""	""
MG838442	India:Punjab, Barnala, Mahil kalan, Field	30.0100002288818 N 75.0100021362305 E	Sesamia inferens voucher Si Br-306 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial.	Sesamia inferens	""	""	Si Br-306	""	""	Vikas Jindal	2014-09-30
MG838451	India:Punjab, Barnala, Handaya, Field	30.0100002288818 N 75.0100021362305 E	Sesamia inferens voucher Si Br-315 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial.	Sesamia inferens	""	""	Si Br-315	""	""	Vikas Jindal	2014-09-30
MG993645	China	""	Dipelta yunnanensis voucher TB-BR-2 hypothetical protein gene, partial cds.	Dipelta yunnanensis	""	""	TB-BR-2	""	""	""	2018-01-21
MG993646	China	""	Dipelta yunnanensis voucher TB-BR-3 hypothetical protein gene, partial cds.	Dipelta yunnanensis	""	""	TB-BR-3	""	""	""	2018-01-21
MG993647	China	""	Dipelta yunnanensis voucher TB-BR-4 hypothetical protein gene, partial cds.	Dipelta yunnanensis	""	""	TB-BR-4	""	""	""	2018-01-21
MG993648	China	""	Dipelta yunnanensis voucher TB-BR-5 hypothetical protein gene, partial cds.	Dipelta yunnanensis	""	""	TB-BR-5	""	""	""	2018-01-21
MG993649	China	""	Dipelta yunnanensis voucher TB-BR-6 hypothetical protein gene, partial cds.	Dipelta yunnanensis	""	""	TB-BR-6	""	""	""	2018-01-21
MG993871	China	""	Dipelta yunnanensis voucher TB-BR-2 Ribosomal protein gene, partial cds.	Dipelta yunnanensis	""	""	TB-BR-2	""	""	""	2018-01-21
MG993872	China	""	Dipelta yunnanensis voucher TB-BR-3 Ribosomal protein gene, partial cds.	Dipelta yunnanensis	""	""	TB-BR-3	""	""	""	2018-01-21
MG993873	China	""	Dipelta yunnanensis voucher TB-BR-4 Ribosomal protein gene, partial cds.	Dipelta yunnanensis	""	""	TB-BR-4	""	""	""	2018-01-21
MG993874	China	""	Dipelta yunnanensis voucher TB-BR-5 Ribosomal protein gene, partial cds.	Dipelta yunnanensis	""	""	TB-BR-5	""	""	""	2018-01-21
MG993875	China	""	Dipelta yunnanensis voucher TB-BR-6 Ribosomal protein gene, partial cds.	Dipelta yunnanensis	""	""	TB-BR-6	""	""	""	2018-01-21
MG994097	China	""	Dipelta yunnanensis voucher TB-BR-2 genomic sequence.	Dipelta yunnanensis	""	""	TB-BR-2	""	""	""	2018-01-21
MG994098	China	""	Dipelta yunnanensis voucher TB-BR-3 genomic sequence.	Dipelta yunnanensis	""	""	TB-BR-3	""	""	""	2018-01-21
MG994099	China	""	Dipelta yunnanensis voucher TB-BR-4 genomic sequence.	Dipelta yunnanensis	""	""	TB-BR-4	""	""	""	2018-01-21
MG994100	China	""	Dipelta yunnanensis voucher TB-BR-5 genomic sequence.	Dipelta yunnanensis	""	""	TB-BR-5	""	""	""	2018-01-21
MG994101	China	""	Dipelta yunnanensis voucher TB-BR-6 genomic sequence.	Dipelta yunnanensis	""	""	TB-BR-6	""	""	""	2018-01-21
MG994323	China	""	Dipelta yunnanensis voucher TB-BR-2 genomic sequence.	Dipelta yunnanensis	""	""	TB-BR-2	""	""	""	2018-01-21
MG994324	China	""	Dipelta yunnanensis voucher TB-BR-3 genomic sequence.	Dipelta yunnanensis	""	""	TB-BR-3	""	""	""	2018-01-21
MG994325	China	""	Dipelta yunnanensis voucher TB-BR-4 genomic sequence.	Dipelta yunnanensis	""	""	TB-BR-4	""	""	""	2018-01-21
MG994326	China	""	Dipelta yunnanensis voucher TB-BR-5 genomic sequence.	Dipelta yunnanensis	""	""	TB-BR-5	""	""	""	2018-01-21
MG994327	China	""	Dipelta yunnanensis voucher TB-BR-6 genomic sequence.	Dipelta yunnanensis	""	""	TB-BR-6	""	""	""	2018-01-21
MG994556	China	""	Dipelta yunnanensis voucher TB-BR-6 magnesium-chelatase subunit ChlI gene, partial cds.	Dipelta yunnanensis	""	""	TB-BR-6	""	""	""	2018-01-21
MG994557	China	""	Dipelta yunnanensis voucher TB-BR-5 magnesium-chelatase subunit ChlI gene, partial cds.	Dipelta yunnanensis	""	""	TB-BR-5	""	""	""	2018-01-21
MG994558	China	""	Dipelta yunnanensis voucher TB-BR-2 magnesium-chelatase subunit ChlI gene, partial cds.	Dipelta yunnanensis	""	""	TB-BR-2	""	""	""	2018-01-21
MG994559	China	""	Dipelta yunnanensis voucher TB-BR-4 magnesium-chelatase subunit ChlI gene, partial cds.	Dipelta yunnanensis	""	""	TB-BR-4	""	""	""	2018-01-21
MG994560	China	""	Dipelta yunnanensis voucher TB-BR-3 magnesium-chelatase subunit ChlI gene, partial cds.	Dipelta yunnanensis	""	""	TB-BR-3	""	""	""	2018-01-21
MH286818	""	""	Apteronotus albifrons voucher BR-894 28S ribosomal RNA gene, partial sequence.	Apteronotus albifrons	""	""	BR-894	""	""	""	""
MH286832	""	""	Apteronotus albifrons voucher BR-894 periplakin (ppl) gene, partial cds.	Apteronotus albifrons	""	""	BR-894	""	""	""	""
MH286846	""	""	Apteronotus albifrons voucher BR-894 recombination activating protein 1 (rag1) gene, exon 1 and partial cds.	Apteronotus albifrons	""	""	BR-894	""	""	""	""
MH286849	""	""	Apteronotus albifrons voucher BR-894 recombination activating protein 1 (rag1) gene, exon 2 and partial cds.	Apteronotus albifrons	""	""	BR-894	""	""	""	""
MH286850	""	""	Apteronotus albifrons voucher BR-894 recombination activating protein 1 (rag1) gene, exon 3 and partial cds.	Apteronotus albifrons	""	""	BR-894	""	""	""	""
MH286857	""	""	Apteronotus albifrons voucher BR-894 rhodopsin (rh1) gene, partial cds.	Apteronotus albifrons	""	""	BR-894	""	""	""	""
MH286871	""	""	Apteronotus albifrons voucher BR-894 reticulon 4 receptor-like 2a (rtn4rl2a) gene, partial cds.	Apteronotus albifrons	""	""	BR-894	""	""	""	""
MH423718	India	""	Ptyas mucosa voucher DDBR-NJ 12S ribosomal RNA gene, partial sequence; mitochondrial.	Ptyas mucosa	""	""	DDBR-NJ	""	""	Dr. Mukesh	""
MH517641	Australia	""	Caridina indistincta A voucher Tibr-044 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial.	Caridina indistincta A	""	""	Tibr-044	""	""	""	""
MH817933	""	""	Osmanthus yunnanensis voucher XX-0-BR-19392003 chloroplast, complete genome.	Osmanthus yunnanensis	""	""	XX-0-BR-19392003	""	""	""	""
MH817938	""	""	Picconia excelsa voucher PT-0-BR-20110182-45 chloroplast, complete genome.	Picconia excelsa	""	""	PT-0-BR-20110182-45	""	""	""	""
MK085985	Thailand	""	Sulzbacheromyces yunnanensis voucher SDBR-CMU-NK0329 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence.	Sulzbacheromyces yunnanensis	""	""	SDBR-CMU-NK0329	""	""	""	""
MK086016	Thailand	""	Sulzbacheromyces yunnanensis voucher SDBR-CMU-NK0342 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence.	Sulzbacheromyces yunnanensis	""	""	SDBR-CMU-NK0342	""	""	""	""
MK334448	Russia:Krasnodar Region	""	Tulipa suaveolens voucher kbr-1/krk2-1 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence.	Tulipa suaveolens	""	""	kbr-1/krk2-1	""	""	""	""
MK334449	Russia:Krasnodar Region	""	Tulipa suaveolens voucher kbr-3/krk2-2 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence.	Tulipa suaveolens	""	""	kbr-3/krk2-2	""	""	""	""
MK334450	Russia:Krasnodar Region	""	Tulipa suaveolens voucher kbr-10/krk2-3 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence.	Tulipa suaveolens	""	""	kbr-10/krk2-3	""	""	""	""
MK361302	Russia:Krasnodar Region	""	Tulipa suaveolens voucher kbr-1/krk2-1 nonfunctional photosystem II cytochrome b559 alpha subunit (psbE) gene, complete sequence; and psbE-petL intergenic spacer, partial sequence; chloroplast.	Tulipa suaveolens	""	""	kbr-1/krk2-1	""	""	""	""
MK361303	Russia:Krasnodar Region	""	Tulipa suaveolens voucher kbr-3/krk2-2 photosystem II cytochrome b559 alpha subunit (psbE) gene, complete cds; and psbE-petL intergenic spacer, partial sequence; chloroplast.	Tulipa suaveolens	""	""	kbr-3/krk2-2	""	""	""	""
MK361304	Russia:Krasnodar Region	""	Tulipa suaveolens voucher kbr-10/krk2-3 photosystem II cytochrome b559 alpha subunit (psbE) gene, complete cds; and psbE-petL intergenic spacer, partial sequence; chloroplast.	Tulipa suaveolens	""	""	kbr-10/krk2-3	""	""	""	""
MK457225	Viet Nam: Ngoc Linh Mts	""	Hylomus specialis voucher IEBR-67 large subunit ribosomal RNA gene, partial sequence; mitochondrial.	Hylomus specialis	""	""	IEBR-67	""	""	""	""
MK457226	Viet Nam: Cat Tien NP	""	Hylomus pilosus voucher IEBR-65 large subunit ribosomal RNA gene, partial sequence; mitochondrial.	Hylomus pilosus	""	""	IEBR-65	""	""	""	""
MK457227	Viet Nam: Ha Giang	""	Hylomus sp. 1 ADN-2019 voucher IEBR-Myr-514 large subunit ribosomal RNA gene, partial sequence; mitochondrial.	Hylomus sp. 1 ADN-2019	""	""	IEBR-Myr-514	""	""	""	""
MK457228	Viet Nam: Cuc Phuong NP	""	Hylomus sp. 2 ADN-2019 voucher IEBR-Myr-219 large subunit ribosomal RNA gene, partial sequence; mitochondrial.	Hylomus sp. 2 ADN-2019	""	""	IEBR-Myr-219	""	""	""	""
MK457229	Viet Nam: Xuan Son NP	""	Hylomus sp. 3 ADN-2019 voucher IEBR-Myr-164 large subunit ribosomal RNA gene, partial sequence; mitochondrial.	Hylomus sp. 3 ADN-2019	""	""	IEBR-Myr-164	""	""	""	""
MK732314	South Korea	33.310001373291 N 126.459999084473 E	Hosta venusta voucher NIBR-VP0000632798 chloroplast, complete genome.	Hosta venusta	""	""	NIBR-VP0000632798	""	""	""	""
MK732315	South Korea	38.2200012207031 N 128.169998168945 E	Hosta clausa voucher NIBR-VP000063279 chloroplast, complete genome.	Hosta clausa	""	""	NIBR-VP000063279	""	""	""	""
MK732316	South Korea	35.2599983215332 N 129.149993896484 E	Hosta minor voucher NIBR-VP0000538762 chloroplast, complete genome.	Hosta minor	""	""	NIBR-VP0000538762	""	""	""	""
MK732318	South Korea	34.7200012207031 N 127.959999084473 E	Hosta jonesii voucher NIBR-VP0000538843 chloroplast, complete genome.	Hosta jonesii	""	""	NIBR-VP0000538843	""	""	""	""
MK732323	India	""	Balitora brucei voucher CIFEFGB-Bbr-01 cytochrome b gene, partial cds; mitochondrial.	Balitora brucei	""	""	CIFEFGB-Bbr-01	""	""	""	""
MK732324	India	""	Balitora brucei voucher CIFEFGB-Bbr-02 cytochrome b gene, partial cds; mitochondrial.	Balitora brucei	""	""	CIFEFGB-Bbr-02	""	""	""	""
MK764933	Thailand	""	Clitopilus lampangensis voucher SDBR-CMUJK0147 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence.	Clitopilus lampangensis	""	""	SDBR-CMUJK0147	""	""	""	""
MK764934	Thailand	""	Clitopilus lampangensis voucher SDBR-CMUNK0047 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence.	Clitopilus lampangensis	""	""	SDBR-CMUNK0047	""	""	""	""
MK764935	Thailand	""	Clitopilus lampangensis voucher SDBR-CMUJK0147 large subunit ribosomal RNA gene, partial sequence.	Clitopilus lampangensis	""	""	SDBR-CMUJK0147	""	""	""	""
MK764940	Thailand	""	Clitopilus chalybescens voucher SDBR-CMUUP0039 large subunit ribosomal RNA gene, partial sequence.	Clitopilus chalybescens	""	""	SDBR-CMUUP0039	""	""	""	""
MK773645	Thailand	""	Clitopilus chalybescens voucher SDBR-CMUUP0039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence.	Clitopilus chalybescens	""	""	SDBR-CMUUP0039	""	""	""	""
MK773856	Thailand	""	Clitopilus lampangensis voucher SDBR-CMUNK0047 large subunit ribosomal RNA gene, partial sequence.	Clitopilus lampangensis	""	""	SDBR-CMUNK0047	""	""	""	""
MK784127	Thailand	""	UNVERIFIED: Clitopilus chalybescens voucher SDBR-CMUUP0039 RNA polymerase subunit II-like (RPB2) gene, partial sequence.	Clitopilus chalybescens	""	""	SDBR-CMUUP0039	""	""	""	""
MK784128	Thailand	""	UNVERIFIED: Clitopilus lampangensis voucher SDBR-CMUNK0047 RNA polymerase subunit II-like (RPB2) gene, partial sequence.	Clitopilus lampangensis	""	""	SDBR-CMUNK0047	""	""	""	""
MK784129	Thailand	""	UNVERIFIED: Clitopilus lampangensis voucher SDBR-CMUJK0147 RNA polymerase subunit II-like (RPB2) gene, partial sequence.	Clitopilus lampangensis	""	""	SDBR-CMUJK0147	""	""	""	""
MK942724	""	""	Balitora brucei voucher CIFEFGB-Bbr-01 large subunit ribosomal RNA gene, partial sequence; mitochondrial.	Balitora brucei	""	""	CIFEFGB-Bbr-01	""	""	""	""
MK948679	South Korea	""	Rubus crataegifolius voucher GG-BR-040 accD-psaI intergenic spacer region, partial sequence; chloroplast.	Rubus crataegifolius	""	""	GG-BR-040	""	""	JJH, HY Gil, KW	2015-06-18
MK948745	South Korea	""	UNVERIFIED_ASMBLY: Rubus crataegifolius voucher GG-BR-097 chloroplast sequence.	Rubus crataegifolius	""	""	GG-BR-097	""	""	JJH, HY Gil, KW	2015-06-18
MK948747	South Korea	""	UNVERIFIED_ASMBLY: Rubus crataegifolius voucher GG-BR-041 chloroplast sequence.	Rubus crataegifolius	""	""	GG-BR-041	""	""	JJH, HY Gil, KW	2015-06-18
MK948749	South Korea	""	UNVERIFIED_ASMBLY: Rubus crataegifolius voucher GG-BR-098 chloroplast sequence.	Rubus crataegifolius	""	""	GG-BR-098	""	""	JJH, HY Gil, KW	2015-06-18
MK948754	South Korea	""	UNVERIFIED_ASMBLY: Rubus crataegifolius voucher GG-BR-040 chloroplast sequence.	Rubus crataegifolius	""	""	GG-BR-040	""	""	JJH, HY Gil, KW	2015-06-18
MK948760	South Korea	""	Rubus crataegifolius voucher GG-BR-040 trnS-trnG intergenic spacer, partial sequence; chloroplast.	Rubus crataegifolius	""	""	GG-BR-040	""	""	JJH, HY Gil, KW	2015-06-18
MK948768	South Korea	""	Rubus crataegifolius voucher GG-BR-041 trnS-trnG intergenic spacer, partial sequence; chloroplast.	Rubus crataegifolius	""	""	GG-BR-041	""	""	JJH, HY Gil, KW	2015-06-18
MK952144	Japan	""	Pseudocolus fusiformis voucher SDBR-CMUNK0422 large subunit ribosomal RNA gene, partial sequence.	Pseudocolus fusiformis	""	""	SDBR-CMUNK0422	""	""	""	""
MK953814	Japan	""	Pseudocolus fusiformis voucher SDBR-CMUNK0423 large subunit ribosomal RNA gene, partial sequence.	Pseudocolus fusiformis	""	""	SDBR-CMUNK0423	""	""	""	""
MK953815	Japan	""	Pseudocolus fusiformis voucher SDBR-CMUNK0424 large subunit ribosomal RNA gene, partial sequence.	Pseudocolus fusiformis	""	""	SDBR-CMUNK0424	""	""	""	""
MK953933	Japan	""	Pseudocolus fusiformis voucher SDBR-CMUNK0422 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Pseudocolus fusiformis	""	""	SDBR-CMUNK0422	""	""	""	""
MK953934	Japan	""	Pseudocolus fusiformis voucher SDBR-CMUNK0424 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Pseudocolus fusiformis	""	""	SDBR-CMUNK0424	""	""	""	""
MK953935	Japan	""	Pseudocolus fusiformis voucher SDBR-CMUNK0423 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence.	Pseudocolus fusiformis	""	""	SDBR-CMUNK0423	""	""	""	""
MN160082	Viet Nam:Hoang Lien National Park, Lao Cai Province	22.3299999237061 N 103.779998779297 E	Plecotus homochrous isolate VN3946B42 cytochrome oxidase subunit 1 (COX1) gene, complete cds; mitochondrial.	Plecotus homochrous	""	""	IEBR-M-5469	""	""	Fukui,D., Tu,VT., Thanh,HT., Son,NT.	2014-06-16
MN160083	Viet Nam:Hoang Lien National Park, Lao Cai Province	22.3299999237061 N 103.779998779297 E	Plecotus homochrous isolate VN3948B44 cytochrome oxidase subunit 1 (COX1) gene, complete cds; mitochondrial.	Plecotus homochrous	""	""	IEBR-M-5471	""	""	Fukui,D., Tu,VT., Thanh,HT., Son,NT.	2014-06-16
MN160084	Viet Nam:Hoang Lien National Park, Lao Cai Province	22.3299999237061 N 103.779998779297 E	Plecotus homochrous isolate VN3949B45 cytochrome oxidase subunit 1 (COX1) gene, complete cds; mitochondrial.	Plecotus homochrous	""	""	IEBR-M-5472	""	""	Fukui,D., Tu,VT., Thanh,HT., Son,NT.	2014-06-16
MN160085	Viet Nam:Hoang Lien National Park, Lao Cai Province	22.3299999237061 N 103.779998779297 E	Plecotus homochrous isolate VN3957B53 cytochrome oxidase subunit 1 (COX1) gene, complete cds; mitochondrial.	Plecotus homochrous	""	""	IEBR-M-5474	""	""	Fukui,D., Tu,VT., Thanh,HT., Son,NT.	2014-06-17
MN160086	Viet Nam:Hoang Lien National Park, Lao Cai Province	22.3299999237061 N 103.779998779297 E	Plecotus homochrous isolate VN3946B42 cytochrome b (cytb) gene, complete cds; mitochondrial.	Plecotus homochrous	""	""	IEBR-M-5469	""	""	Fukui,D., Tu,VT., Thanh,HT., Son,NT.	2014-06-16
MN160087	Viet Nam:Hoang Lien National Park, Lao Cai Province	22.3299999237061 N 103.779998779297 E	Plecotus homochrous isolate VN3948B44 cytochrome b (cytb) gene, complete cds; mitochondrial.	Plecotus homochrous	""	""	IEBR-M-5471	""	""	Fukui,D., Tu,VT., Thanh,HT., Son,NT.	2014-06-16
MN160088	Viet Nam:Hoang Lien National Park, Lao Cai Province	22.3299999237061 N 103.779998779297 E	Plecotus homochrous isolate VN3949B45 cytochrome b (cytb) gene, complete cds; mitochondrial.	Plecotus homochrous	""	""	IEBR-M-5472	""	""	Fukui,D., Tu,VT., Thanh,HT., Son,NT.	2014-06-16
